Year,Ages,N_Initial_Age,AgeSize_Mean,AgeSize_Std,Size_Classes,N_Initial_Class,ClassSize_Mean,ClassSize_Std,N_GrowthBack,Capture_Back,PackingDeaths_Emigration,N_AfterEmigration,Deaths_AfterEmiMort_Age,Deaths_AfterEmiMort_Size,N_GrowthOut,Capture_Out,N_BeforePacking_AddAge0s,PackingDeaths_Immigration,N_Immigration,Deaths_AfterImmiMort_Age,Deaths_AfterImmiMort_Size
81,0|1|2|3|4|5|6|,767|383|219|104|88|35|44|,49.91357843953065|134.4593188156105|181.34298546680154|218.2598823281493|247.32879632779216|270.21809182552283|302.45151194983663|,10.00023329005275|0.0|5.684341886080802e-14|5.684341886080802e-14|2.842170943040401e-14|5.684341886080802e-14|15.181950675116944|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,765|2|383|323|123|40|4|,49.84156942206033|77.45702762192825|134.4593188156105|193.22954049336553|253.842010493813|299.16189860485224|335.34764539968086|,9.913053565242057|1.847439670207919|0.0|17.248899546141075|10.327677614720644|11.502886453626225|4.676832915915435|,0|767|383|323|123|40|4|,0|0|0|0|0|0|0|,0|34|7|24|17|5|1|,0|733|376|299|106|35|3|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|698|533|149|54|7|,0|0|0|0|0|0|0|,654|6|698|533|149|54|7|,8|0|75|69|21|8|0|,648|4|623|464|128|46|7|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
82,0|1|2|3|4|5|6|,617|561|261|145|66|51|50|,50.3680054576637|134.45931881561046|181.34298546680148|218.2598823281494|247.32879632779216|270.21809182552283|304.12952478971886|,9.835686456518818|2.842170943040401e-14|0.0|2.842170943040401e-14|2.842170943040401e-14|5.684341886080802e-14|16.241490788834692|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,614|3|561|406|117|43|7|,50.22492098171926|79.65262820095944|134.45931881561046|194.5275914887114|257.30618154475155|299.30506054593184|333.7655194301251|,9.641510220927735|3.0020899671156642|2.842170943040401e-14|17.689005192926246|11.350202762861676|11.61725782384605|5.819942522289539|,0|617|561|406|117|43|7|,0|0|0|0|0|0|0|,0|75|42|55|5|2|4|,0|542|519|351|112|41|3|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|518|683|170|80|5|,0|0|0|0|0|0|0|,498|6|518|683|170|80|5|,0|0|42|247|27|19|0|,499|5|476|436|143|61|5|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
83,0|1|2|3|4|5|6|,461|424|279|120|80|45|57|,49.541295847149826|134.4593188156105|181.3429854668015|218.25988232814927|247.3287963277922|270.2180918255229|299.4271320186397|,9.852726666588302|0.0|2.842170943040401e-14|8.526512829121202e-14|0.0|1.1368683772161603e-13|14.325340357321268|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,457|4|424|399|125|54|3|,49.307070468195334|76.30154539270161|134.4593188156105|192.44581159051515|255.5689427069751|297.42125686230895|335.53288483259286|,9.5705462873863|0.9414553638112239|0.0|16.929534516495053|10.986861838910682|11.771001794197332|5.387618543892824|,0|461|424|399|125|54|3|,0|0|0|0|0|0|0|,0|51|51|64|28|7|1|,0|410|373|335|97|47|2|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|382|551|143|72|6|,0|0|0|0|0|0|0|,710|3|382|551|143|72|6|,66|0|48|125|21|13|1|,644|4|334|426|122|59|5|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
84,0|1|2|3|4|5|6|,596|291|228|146|61|47|53|,49.98163209949513|134.4593188156105|181.34298546680157|218.25988232814936|247.3287963277922|270.2180918255229|303.0913692781134|,9.90296519424005|0.0|8.526512829121202e-14|0.0|0.0|1.1368683772161603e-13|13.968406718574503|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,592|4|291|374|108|49|4|,49.809889596237255|75.39952258166122|134.4593188156105|195.75439440198008|257.28987862773045|300.6265287068932|333.28566627556006|,9.712674460691709|0.26467123307665075|0.0|18.009325078684927|11.34808334717178|11.257204931824786|6.840708896914927|,0|596|291|374|108|49|4|,0|0|0|0|0|0|0|,0|28|10|58|19|6|3|,0|568|281|316|89|43|1|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|531|432|156|70|6|,0|0|0|0|0|0|0|,584|6|531|432|156|70|6|,0|0|92|125|50|16|2|,587|3|439|307|106|54|4|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
85,0|1|2|3|4|5|6|,555|391|163|109|66|29|54|,49.701848099968615|134.4593188156105|181.34298546680154|218.25988232814922|247.32879632779216|270.2180918255227|299.7706884031914|,10.147972583878373|0.0|5.684341886080802e-14|1.4210854715202004e-13|2.842170943040401e-14|5.684341886080802e-14|13.87565206788272|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,552|3|391|272|95|50|4|,49.53947601755369|79.5783112643165|134.4593188156105|196.13688898844455|254.31605495341512|297.29633406427916|330.70011763959496|,9.926010362528103|5.036835167202881|0.0|18.091031730599152|10.540950825215388|11.173054356359778|2.362407293982971|,0|555|391|272|95|50|4|,0|0|0|0|0|0|0|,0|13|3|34|21|3|0|,0|542|388|238|74|47|4|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|518|491|133|60|6|,0|0|0|0|0|0|0|,572|5|518|491|133|60|6|,0|0|45|96|4|6|0|,575|2|473|395|129|54|6|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
86,0|1|2|3|4|5|6|,540|421|263|90|75|41|55|,50.14681914938978|134.45931881561046|181.34298546680154|218.2598823281493|247.32879632779213|270.21809182552283|306.9142773388948|,9.848903447122952|2.842170943040401e-14|5.684341886080802e-14|5.684341886080802e-14|5.684341886080802e-14|5.684341886080802e-14|14.165699140729595|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,538|2|421|353|116|49|6|,50.04550042518548|77.40155596034663|134.45931881561046|190.75522545977972|255.41897835716242|303.63569892604517|333.68933437716714|,9.725305893196374|1.4889820137476661|2.842170943040401e-14|16.08976169399696|10.942007212223006|11.192078851449969|3.4324705802979456|,0|540|421|353|116|49|6|,0|0|0|0|0|0|0|,0|0|15|31|5|7|0|,0|540|406|322|111|42|6|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|507|590|139|68|10|,0|0|0|0|0|0|0|,626|4|507|590|139|68|10|,35|0|41|128|19|15|3|,595|1|466|462|120|53|7|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
87,0|1|2|3|4|5|6|,573|416|260|152|60|52|54|,49.007420498750456|134.4593188156105|181.34298546680154|218.25988232814933|247.3287963277922|270.21809182552283|301.6064044325066|,9.334628780695601|0.0|5.684341886080802e-14|2.842170943040401e-14|0.0|5.684341886080802e-14|16.792858004955082|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,572|1|416|412|112|48|6|,48.958961893413075|76.7257427517322|134.4593188156105|194.96281149331816|257.9559692374528|297.50653953204346|334.4053236362117|,9.27049564096685|0.0|0.0|17.812974251871495|11.415414884395343|12.805450669290659|3.990481985249035|,0|573|416|412|112|48|6|,0|0|0|0|0|0|0|,0|0|8|56|11|3|1|,0|573|408|356|101|45|5|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|557|580|166|73|10|,0|0|0|0|0|0|0|,748|4|557|580|166|73|10|,0|0|36|153|11|2|2|,750|2|521|427|155|71|8|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
88,0|1|2|3|4|5|6|,690|468|243|141|95|40|71|,49.854176676266135|134.4593188156105|181.34298546680154|218.25988232814936|247.32879632779208|270.2180918255228|301.22715024009756|,9.936910956395842|0.0|5.684341886080802e-14|0.0|1.1368683772161603e-13|0.0|15.30400304510745|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,688|2|468|384|135|64|7|,49.77132348646722|78.35567396709672|134.4593188156105|194.89840853307763|254.11080980860118|297.7770084686058|332.7713035794512|,9.831438710058988|1.1356161719803595|0.0|17.79535503281464|10.45178471735594|11.694408964076011|4.620473251226428|,0|690|468|384|135|64|7|,0|0|0|0|0|0|0|,0|36|35|51|12|8|2|,0|654|433|333|123|56|5|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|611|583|193|81|12|,0|0|0|0|0|0|0|,878|8|611|583|193|81|12|,11|0|108|222|56|23|2|,867|8|503|361|137|58|10|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
89,0|1|2|3|4|5|6|,822|459|222|102|77|44|60|,50.274914393340794|134.4593188156105|181.3429854668016|218.25988232814922|247.3287963277921|270.21809182552283|304.52302132709605|,10.27530034814074|0.0|1.1368683772161603e-13|1.4210854715202004e-13|8.526512829121202e-14|5.684341886080802e-14|16.581247726963817|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,814|8|459|324|121|50|10|,50.00215942655126|78.0277322641758|134.4593188156105|192.96497151574437|255.65217650878506|298.8311670841797|332.9822925416776|,9.94737452173746|1.5975311672823054|0.0|17.14576042556949|11.01079701317555|11.40688028619693|5.208255571818432|,0|822|459|324|121|50|10|,0|0|0|0|0|0|0|,0|14|7|11|24|10|4|,0|808|452|313|97|40|6|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|770|622|140|64|8|,0|0|0|0|0|0|0|,603|5|770|622|140|64|8|,0|0|101|167|13|9|1|,602|6|669|455|127|55|7|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
90,0|1|2|3|4|5|6|,559|599|268|131|69|46|57|,50.222519452475375|134.4593188156105|181.3429854668015|218.2598823281494|247.32879632779213|270.2180918255229|303.86094411594746|,10.273514294624471|0.0|2.842170943040401e-14|2.842170943040401e-14|5.684341886080802e-14|1.1368683772161603e-13|16.00097494142524|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,554|5|599|399|115|51|6|,49.97122515158649|78.06592799096505|134.4593188156105|193.46357065185555|256.48451452688437|300.00995113136975|336.5943844848578|,9.966865361102137|3.3157429955759907|0.0|17.336257033964106|11.213418908244849|11.96598838296708|4.206014832983327|,0|559|599|399|115|51|6|,0|0|0|0|0|0|0|,0|4|54|58|12|11|1|,0|555|545|341|103|40|5|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|526|710|153|70|6|,0|0|0|0|0|0|0|,701|6|526|710|153|70|6|,9|0|71|222|16|12|1|,692|6|455|488|137|58|5|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
91,0|1|2|3|4|5|6|,666|407|309|132|81|41|59|,50.08019831616546|134.4593188156105|181.34298546680154|218.25988232814936|247.32879632779216|270.21809182552283|301.8282976725862|,9.917475623555264|0.0|5.684341886080802e-14|0.0|2.842170943040401e-14|5.684341886080802e-14|15.708171371959764|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,660|6|407|441|122|55|4|,49.831645999317125|77.42095316948196|134.4593188156105|192.39294098992602|255.0211005524393|299.1728077524761|338.34128407410026|,9.610862038928179|1.6388215908782302|0.0|16.90646477849936|10.812024795192881|12.592688484451745|5.379378922054548|,0|666|407|441|122|55|4|,0|0|0|0|0|0|0|,0|5|4|58|12|8|0|,0|661|403|383|110|47|4|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|631|611|179|70|11|,0|0|0|0|0|0|0|,580|7|631|611|179|70|11|,0|0|36|139|26|12|1|,581|6|595|472|153|58|10|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
92,0|1|2|3|4|5|6|,557|544|249|170|83|55|60|,50.18865818911525|134.4593188156105|181.3429854668015|218.2598823281493|247.32879632779213|270.2180918255229|303.7886463476239|,10.091638036538932|0.0|2.842170943040401e-14|5.684341886080802e-14|5.684341886080802e-14|1.1368683772161603e-13|15.855832669967706|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,551|6|544|419|138|52|8|,49.892051702912006|77.4270205054475|134.4593188156105|196.32120137713358|256.4513416348587|299.1969476943257|333.63468759406214|,9.732262075502467|2.464909663112874|0.0|18.127390878783526|11.206596376482901|11.229913489147572|6.1647624953574605|,0|557|544|419|138|52|8|,0|0|0|0|0|0|0|,0|6|28|31|10|7|1|,0|551|516|388|128|45|7|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|535|687|213|86|9|,0|0|0|0|0|0|0|,652|0|535|687|213|86|9|,0|0|63|180|33|25|1|,643|9|472|507|180|61|8|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
93,0|1|2|3|4|5|6|,612|428|305|153|113|50|59|,49.79242439982778|134.4593188156105|181.3429854668015|218.25988232814933|247.32879632779216|270.21809182552283|300.5323918970061|,10.495125611093133|0.0|2.842170943040401e-14|2.842170943040401e-14|2.842170943040401e-14|5.684341886080802e-14|16.129634655089777|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,603|9|428|458|163|53|6|,49.373765906424616|77.84254345784063|134.4593188156105|193.67548594668406|254.35005261543955|296.62512297660624|335.04660069387205|,9.991028646945114|1.8720601304025963|0.0|17.412268093848215|10.555262672071795|11.638693710779034|5.970527174383889|,0|612|428|458|163|53|6|,0|0|0|0|0|0|0|,0|26|15|78|38|8|2|,0|586|413|380|125|45|4|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|556|600|195|76|6|,0|0|0|0|0|0|0|,758|5|556|600|195|76|6|,68|0|43|156|32|14|1|,690|4|513|444|163|62|5|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
94,0|1|2|3|4|5|6|,641|463|245|160|85|61|62|,50.006733644567994|134.4593188156105|181.34298546680157|218.25988232814933|247.3287963277921|270.21809182552283|300.9440952583594|,9.958096940806616|0.0|8.526512829121202e-14|2.842170943040401e-14|8.526512829121202e-14|5.684341886080802e-14|14.874711619453679|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,637|4|463|405|146|57|5|,49.81060063075663|81.24091609402628|134.4593188156105|195.92743854782782|256.89213211793987|297.84383890403717|336.28701769763364|,9.665203970950428|5.723385631343603|0.0|18.04733992860881|11.288960422004926|10.808622249195206|7.285128061493725|,0|641|463|405|146|57|5|,0|0|0|0|0|0|0|,0|24|27|56|26|15|1|,0|617|436|349|120|42|4|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|590|585|195|85|6|,0|0|0|0|0|0|0|,891|6|590|585|195|85|6|,0|0|51|172|63|20|2|,891|6|539|413|132|65|4|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
95,0|1|2|3|4|5|6|,851|489|253|121|87|40|62|,50.52554400918449|134.45931881561046|181.3429854668015|218.25988232814927|247.32879632779208|270.2180918255228|298.42551372094914|,9.941456064786093|2.842170943040401e-14|2.842170943040401e-14|8.526512829121202e-14|1.1368683772161603e-13|0.0|13.04292640398253|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,845|6|489|374|127|59|3|,50.3377301934534|76.97598972464574|134.45931881561046|193.28668739253172|254.53802325621118|296.53869824069614|335.53288483259286|,9.72173277494858|1.6442537719266872|2.842170943040401e-14|17.27056445065339|10.632082231121906|10.184166049440162|5.387618543892824|,0|851|489|374|127|59|3|,0|0|0|0|0|0|0|,0|51|23|15|6|11|1|,0|800|466|359|121|48|2|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|770|639|186|81|3|,0|0|0|0|0|0|0|,807|5|770|639|186|81|3|,50|0|95|171|23|19|0|,758|4|675|468|163|62|3|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
96,0|1|2|3|4|5|6|,720|594|280|138|87|60|56|,50.237473491428155|134.45931881561046|181.34298546680154|218.2598823281494|247.32879632779208|270.21809182552283|301.51817808442087|,9.751638220302477|2.842170943040401e-14|5.684341886080802e-14|2.842170943040401e-14|1.1368683772161603e-13|5.684341886080802e-14|13.359858366694997|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,716|4|594|418|147|53|3|,50.06440503153574|81.21672781216947|134.45931881561046|193.5308605071508|256.6713659187026|299.4615057976428|337.85272181749843|,9.495750378970673|3.409491860419556|2.842170943040401e-14|17.36070931224879|11.249943533789693|10.355335785145394|6.508349028569125|,0|720|594|418|147|53|3|,0|0|0|0|0|0|0|,0|21|53|51|10|11|0|,0|699|541|367|137|42|3|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|668|720|179|87|5|,0|0|0|0|0|0|0|,979|7|668|720|179|87|5|,20|0|84|170|28|12|2|,962|4|584|550|151|75|3|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
97,0|1|2|3|4|5|6|,918|526|332|160|83|54|71|,50.16391652350943|134.4593188156105|181.34298546680154|218.25988232814933|247.32879632779213|270.2180918255229|299.68469862712374|,9.994918899018895|0.0|5.684341886080802e-14|2.842170943040401e-14|5.684341886080802e-14|1.1368683772161603e-13|14.663200499314613|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,914|4|526|492|137|68|3|,50.05104229443706|75.95567786654463|134.4593188156105|193.34848038106097|256.3508544071896|298.1133791127263|335.30127428679924|,9.869525849236226|0.9666910578505331|0.0|17.29374769628733|11.185303812994762|12.76406975010612|8.43591561137521|,0|918|526|492|137|68|3|,0|0|0|0|0|0|0|,0|48|33|67|9|10|1|,0|870|493|425|128|58|2|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|833|710|188|93|9|,0|0|0|0|0|0|0|,892|1|833|710|188|93|9|,4|0|140|226|30|11|0|,883|6|693|484|158|82|9|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
98,0|1|2|3|4|5|6|,860|607|262|165|97|49|84|,49.438109320754656|134.4593188156105|181.3429854668015|218.25988232814927|247.32879632779216|270.21809182552283|301.20271331326467|,9.978185917362262|0.0|2.842170943040401e-14|8.526512829121202e-14|2.842170943040401e-14|5.684341886080802e-14|14.836699448066437|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,854|6|607|427|146|76|8|,49.233691792287814|78.53353753920314|134.4593188156105|195.6082969003434|255.01082015922233|297.9123153667284|332.46149380535877|,9.708403261697493|1.7375978271465597|0.0|17.97587050996785|10.808451477966317|11.1905158333639|6.458523168964034|,0|860|607|427|146|76|8|,0|0|0|0|0|0|0|,0|45|36|35|20|23|1|,0|815|571|392|126|53|7|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|791|749|216|80|9|,0|0|0|0|0|0|0|,914|2|791|749|216|80|9|,0|0|168|255|56|16|4|,910|6|623|494|160|64|5|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
99,0|1|2|3|4|5|6|,864|559|311|140|97|46|63|,49.765872571798724|134.45931881561052|181.3429854668015|218.25988232814936|247.32879632779216|270.2180918255229|300.996862750266|,10.188863969723766|2.842170943040401e-14|2.842170943040401e-14|0.0|2.842170943040401e-14|1.1368683772161603e-13|14.052856237573398|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,858|6|559|451|143|58|5|,49.56084169506716|79.08528794441328|134.45931881561052|192.80277606677646|254.69178648790123|298.197556450081|333.4688158324116|,9.922910310642207|1.7469516627493926|2.842170943040401e-14|17.080196340693657|10.692054686717455|10.704131283849758|3.721082446015745|,0|864|559|451|143|58|5|,0|0|0|0|0|0|0|,0|15|21|46|22|8|0|,0|849|538|405|121|50|5|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|811|758|192|79|5|,0|0|0|0|0|0|0|,723|2|811|758|192|79|5|,0|0|159|340|27|16|0|,717|8|652|418|165|63|5|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
100,0|1|2|3|4|5|6|,693|585|250|135|88|62|61|,50.026300911425345|134.45931881561046|181.3429854668015|218.2598823281494|247.32879632779216|270.21809182552283|303.90827336763925|,9.801495858037734|2.842170943040401e-14|2.842170943040401e-14|2.842170943040401e-14|2.842170943040401e-14|5.684341886080802e-14|14.458014044585987|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,686|7|585|385|150|57|4|,49.72803853391986|79.25601390696333|134.45931881561046|194.28787137922217|256.7897051335208|301.76134697221784|334.50197450239494|,9.371504129182771|6.396073320576375|2.842170943040401e-14|17.61575847998496|11.271412595637269|12.351981548770725|3.4599109852349894|,0|693|585|385|150|57|4|,0|0|0|0|0|0|0|,0|0|28|37|27|14|1|,0|693|557|348|123|43|3|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|673|717|176|78|6|,0|0|0|0|0|0|0|,617|4|673|717|176|78|6|,0|0|115|264|31|20|0|,618|3|558|453|145|58|6|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
101,0|1|2|3|4|5|6|,576|516|291|122|84|48|58|,50.55675411751309|134.4593188156105|181.3429854668015|218.25988232814925|247.3287963277921|270.2180918255228|301.163174425243|,10.041998577852214|0.0|2.842170943040401e-14|1.1368683772161603e-13|8.526512829121202e-14|0.0|15.577976116345955|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,573|3|516|413|132|53|5|,50.40646415746446|79.2621364868014|134.4593188156105|192.24821892221178|255.6521765087851|298.13735562068365|333.2368537535717|,9.8474755555838|3.3911806316188855|0.0|16.8423057211684|11.010797013175551|12.53831044264036|4.77732876316675|,0|576|516|413|132|53|5|,0|0|0|0|0|0|0|,0|52|29|44|10|12|0|,0|524|487|369|122|41|5|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|502|690|165|70|10|,0|0|0|0|0|0|0|,741|7|502|690|165|70|10|,33|0|28|237|33|21|5|,713|1|474|453|132|49|5|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
102,0|1|2|3|4|5|6|,678|422|279|140|74|46|48|,49.71078678878388|134.4593188156105|181.3429854668015|218.25988232814936|247.32879632779213|270.2180918255229|301.8191476228547|,10.187328352352319|0.0|2.842170943040401e-14|0.0|5.684341886080802e-14|1.1368683772161603e-13|16.173851788908692|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,677|1|422|419|120|43|5|,49.66985363023656|77.42253512532075|134.4593188156105|193.67798680472202|256.10302626858885|297.7548362338127|336.7722255686158|,10.138981726051966|0.0|0.0|17.41314773870879|11.128738959377099|11.421642278112992|5.061217988745662|,0|678|422|419|120|43|5|,0|0|0|0|0|0|0|,0|21|17|36|4|3|3|,0|657|405|383|116|40|2|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|632|604|172|73|7|,0|0|0|0|0|0|0|,565|2|632|604|172|73|7|,12|0|43|124|15|19|3|,550|5|589|480|157|54|4|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
103,0|1|2|3|4|5|6|,514|520|255|181|88|53|50|,50.576528679663866|134.4593188156105|181.3429854668015|218.2598823281493|247.32879632779216|270.2180918255229|299.3625337912294|,10.14037843704727|0.0|2.842170943040401e-14|5.684341886080802e-14|2.842170943040401e-14|1.1368683772161603e-13|12.851380914974987|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,509|5|520|436|141|47|3|,50.313808150980364|77.32147849964363|134.4593188156105|196.66857797116836|255.93257406807382|297.4493222575325|329.3361811524784|,9.835359257074069|0.8798689303062505|0.0|18.190644084607122|11.08645207854784|10.709513745407248|0.0|,0|514|520|436|141|47|3|,0|0|0|0|0|0|0|,0|61|35|45|14|6|1|,0|453|485|391|127|41|2|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|419|645|217|80|3|,0|0|0|0|0|0|0|,628|3|419|645|217|80|3|,24|0|24|202|37|14|0|,602|5|395|443|180|66|3|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
104,0|1|2|3|4|5|6|,584|347|258|139|106|54|62|,50.19058885752509|134.4593188156105|181.3429854668015|218.25988232814936|247.32879632779213|270.2180918255229|299.7746201991548|,9.92109880190834|0.0|2.842170943040401e-14|0.0|5.684341886080802e-14|1.1368683772161603e-13|13.330070094861215|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,579|5|347|397|160|59|3|,49.95345014715042|77.65125151891206|134.4593188156105|194.26854885150513|255.05393355827627|298.08654944056326|332.97334511812267|,9.62544556685888|2.652605244443558|0.0|17.609699075677806|10.823363783928677|11.291509349441203|2.571863304394423|,0|584|347|397|160|59|3|,0|0|0|0|0|0|0|,0|19|6|52|21|6|0|,0|565|341|345|139|53|3|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|546|524|196|84|6|,0|0|0|0|0|0|0|,735|1|546|524|196|84|6|,5|0|28|63|25|20|0|,727|4|518|461|171|64|6|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
105,0|1|2|3|4|5|6|,679|462|244|163|85|66|62|,48.81114546198343|134.4593188156105|181.34298546680157|218.25988232814933|247.3287963277921|270.2180918255227|302.31181270140627|,10.187074480115463|0.0|8.526512829121202e-14|2.842170943040401e-14|8.526512829121202e-14|5.684341886080802e-14|15.206360992528328|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,675|4|462|407|151|56|6|,48.64155993308737|77.42870346319242|134.4593188156105|196.1278851925993|257.3333890618995|298.9706462788998|333.49603264480055|,9.974091345029615|2.1375834891852774|0.0|18.089205576275372|11.353686786682026|11.77198451947556|4.399423475234382|,0|679|462|407|151|56|6|,0|0|0|0|0|0|0|,0|0|8|42|24|18|1|,0|679|454|365|127|38|5|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|629|619|197|83|6|,0|0|0|0|0|0|0|,889|3|629|619|197|83|6|,17|0|48|183|44|21|1|,871|4|581|436|153|62|5|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
106,0|1|2|3|4|5|6|,806|522|257|136|91|50|56|,49.990072609431316|134.45931881561046|181.34298546680154|218.25988232814936|247.32879632779213|270.21809182552283|300.5817632559518|,9.915190268434827|2.842170943040401e-14|5.684341886080802e-14|0.0|5.684341886080802e-14|5.684341886080802e-14|14.366993424950232|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,802|4|522|393|141|52|4|,49.85232398215329|77.60867237867792|134.45931881561046|194.11829837556309|255.44556778088807|297.82485048423666|336.4216292882476|,9.744713170493133|1.925606163886216|2.842170943040401e-14|17.56178490664965|10.950123353445107|10.678173979948847|4.913188913856694|,0|806|522|393|141|52|4|,0|0|0|0|0|0|0|,0|1|16|38|17|8|0|,0|805|506|355|124|44|4|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|754|681|183|77|6|,0|0|0|0|0|0|0|,745|4|754|681|183|77|6|,0|0|113|222|18|8|1|,743|6|641|459|165|69|5|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
107,0|1|2|3|4|5|6|,689|594|286|128|83|65|66|,49.62391983821494|134.45931881561046|181.3429854668015|218.25988232814927|247.32879632779213|270.2180918255228|301.962997921341|,10.271522722393765|2.842170943040401e-14|2.842170943040401e-14|8.526512829121202e-14|5.684341886080802e-14|0.0|15.07095606542261|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,686|3|594|414|148|61|5|,49.507582359947904|76.22642320194721|134.45931881561046|192.75690526934383|257.38152745855217|299.1555558280892|336.21379145901244|,10.141636521053037|1.000057843724221|2.842170943040401e-14|17.061328637456214|11.359688826013233|11.755090561188515|6.562682627970187|,0|689|594|414|148|61|5|,0|0|0|0|0|0|0|,0|41|31|36|15|13|0|,0|648|563|378|133|48|5|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|614|754|173|94|10|,0|0|0|0|0|0|0|,760|4|614|754|173|94|10|,0|0|47|234|29|32|2|,760|4|567|520|144|62|8|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
