Year,Ages,N_Initial_Age,AgeSize_Mean,AgeSize_Std,Size_Classes,N_Initial_Class,ClassSize_Mean,ClassSize_Std,N_GrowthBack,Capture_Back,PackingDeaths_Emigration,N_AfterEmigration,Deaths_AfterEmiMort_Age,Deaths_AfterEmiMort_Size,N_GrowthOut,Capture_Out,N_BeforePacking_AddAge0s,PackingDeaths_Immigration,N_Immigration,Deaths_AfterImmiMort_Age,Deaths_AfterImmiMort_Size
187,0|1|2|3|4|5|6|,598|608|288|123|63|43|56|,50.737690136136656|134.4593188156105|181.3429854668015|218.25988232814925|247.32879632779222|270.21809182552283|301.67167739054486|,10.25096517971908|0.0|2.842170943040401e-14|1.1368683772161603e-13|2.842170943040401e-14|5.684341886080802e-14|15.676210487873123|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,593|5|608|411|106|50|6|,50.51095734034528|77.62819971699362|134.4593188156105|192.39110788516106|256.6140765768715|298.0477883900888|331.87075239434495|,9.989904569594259|1.6060344320601752|0.0|16.9056613848458|11.23908777866228|12.285593763403703|3.7928913268634346|,0|598|608|411|106|50|6|,0|0|0|0|0|0|0|,0|36|72|59|12|15|2|,0|562|536|352|94|35|4|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|544|725|146|64|8|,0|0|0|0|0|0|0|,495|7|544|725|146|64|8|,0|0|86|277|27|15|3|,501|1|458|448|119|49|5|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
188,0|1|2|3|4|5|6|,487|416|273|133|78|34|48|,49.53076177153722|134.4593188156105|181.3429854668015|218.25988232814936|247.32879632779208|270.21809182552283|299.01079756277966|,9.906604913304191|0.0|2.842170943040401e-14|0.0|1.1368683772161603e-13|5.684341886080802e-14|14.658475627700025|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,486|1|416|406|112|43|5|,49.465112047668306|81.43652757182755|134.4593188156105|193.43645168000165|254.2773324610318|295.23083454311853|331.51847953186495|,9.810394597208301|0.0|0.0|17.326318704187912|10.52449250251258|10.092536110167835|2.672758747999873|,0|487|416|406|112|43|5|,0|0|0|0|0|0|0|,0|0|23|43|7|5|2|,0|487|393|363|105|38|3|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|470|590|182|59|4|,0|0|0|0|0|0|0|,682|5|470|590|182|59|4|,9|0|51|143|37|8|0|,672|6|419|447|145|51|4|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
189,0|1|2|3|4|5|6|,658|376|234|159|85|41|48|,50.063017629122335|134.4593188156105|181.34298546680154|218.25988232814927|247.3287963277921|270.21809182552283|301.37075258357623|,10.13584917696676|0.0|5.684341886080802e-14|8.526512829121202e-14|8.526512829121202e-14|5.684341886080802e-14|13.71819331430658|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,652|6|376|393|126|44|4|,49.8120608891543|77.33365003898005|134.4593188156105|196.2788292351331|254.77690041832346|298.4828175443306|333.1380380152783|,9.835851391512419|1.8102292382164573|0.0|18.11920458686565|10.724159681888294|10.182885173011213|4.094019832758606|,0|658|376|393|126|44|4|,0|0|0|0|0|0|0|,0|35|14|39|21|10|0|,0|623|362|354|105|34|4|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|606|517|196|54|5|,0|0|0|0|0|0|0|,590|4|606|517|196|54|5|,1|0|66|95|40|9|1|,592|2|540|422|156|45|4|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
190,0|1|2|3|4|5|6|,558|476|237|133|94|44|44|,50.03286465070491|134.4593188156105|181.34298546680157|218.25988232814936|247.32879632779208|270.21809182552283|301.68837166447344|,9.774225557133397|0.0|8.526512829121202e-14|0.0|1.1368683772161603e-13|5.684341886080802e-14|15.242819100931179|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,556|2|476|370|138|41|3|,49.936057688236744|76.94520021685375|134.4593188156105|194.61311325750225|254.62683257344537|299.07887689733144|337.35146681541505|,9.65733980117655|0.2651971297679907|0.0|17.714278066144193|10.667032161620064|12.186608997583104|3.6197357776363566|,0|558|476|370|138|41|3|,0|0|0|0|0|0|0|,0|58|7|19|16|6|2|,0|500|469|351|122|35|1|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|468|631|193|64|3|,0|0|0|0|0|0|0|,589|4|468|631|193|64|3|,0|0|30|187|34|11|1|,589|4|438|444|159|53|2|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
191,0|1|2|3|4|5|6|,576|386|280|119|86|55|46|,49.88516861493554|134.4593188156105|181.34298546680154|218.2598823281492|247.32879632779208|270.2180918255229|299.50777118117855|,10.297046035208458|0.0|5.684341886080802e-14|1.7053025658242404e-13|1.1368683772161603e-13|1.1368683772161603e-13|13.934361544280588|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,572|4|386|399|141|45|1|,49.69416764211075|77.198307728879|134.4593188156105|192.35328803948423|256.25724492619764|298.8449176262608|329.3361811524784|,10.075310230402788|0.8808568652058362|0.0|16.889033179727523|11.16461839611337|13.351778863379486|0.0|,0|576|386|399|141|45|1|,0|0|0|0|0|0|0|,0|0|27|42|8|8|0|,0|576|359|357|133|37|1|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|566|552|171|67|8|,0|0|0|0|0|0|0|,786|4|566|552|171|67|8|,36|0|38|173|20|14|4|,743|12|528|379|151|53|4|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
192,0|1|2|3|4|5|6|,693|471|185|157|81|55|52|,50.87485778008678|134.4593188156105|181.34298546680154|218.2598823281493|247.32879632779216|270.2180918255229|297.2859716302254|,10.244769878294235|0.0|5.684341886080802e-14|5.684341886080802e-14|2.842170943040401e-14|1.1368683772161603e-13|12.904575717830282|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,682|11|471|342|136|48|4|,50.43357293138536|78.23451839957433|134.4593188156105|198.2902158973033|256.5854967129038|294.61512083670436|329.3361811524784|,9.709709436506836|2.5091299394817095|0.0|18.39648169144864|11.233559027710267|9.363260249455736|0.0|,0|693|471|342|136|48|4|,0|0|0|0|0|0|0|,0|0|14|25|23|18|1|,0|693|457|317|113|30|3|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|649|575|193|72|3|,0|0|0|0|0|0|0|,712|5|649|575|193|72|3|,2|0|114|164|57|13|1|,712|3|535|411|136|59|2|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
193,0|1|2|3|4|5|6|,663|486|272|106|89|32|56|,50.39898828195619|134.4593188156105|181.3429854668015|218.25988232814927|247.32879632779216|270.2180918255228|298.29598686273886|,9.727529344937198|0.0|2.842170943040401e-14|8.526512829121202e-14|2.842170943040401e-14|0.0|12.659556623123073|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,660|3|486|378|121|54|2|,50.26664606535683|79.51427593381504|134.4593188156105|191.69534278770857|253.38216373215062|296.9442853724349|334.7919271009448|,9.548716120058057|1.1739445200080867|0.0|16.583292959723284|10.095249295710442|10.72573436724849|0.0|,0|663|486|378|121|54|2|,0|0|0|0|0|0|0|,0|0|20|32|14|8|0|,0|663|466|346|107|46|2|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|634|641|171|66|3|,0|0|0|0|0|0|0|,603|4|634|641|171|66|3|,0|0|29|190|8|7|0|,605|2|605|451|163|59|3|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
194,0|1|2|3|4|5|6|,582|548|274|138|84|63|52|,49.97130501571448|134.4593188156105|181.3429854668015|218.2598823281494|247.3287963277921|270.2180918255228|303.2843092072616|,10.412868001703638|0.0|2.842170943040401e-14|2.842170943040401e-14|8.526512829121202e-14|0.0|13.708236952885063|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,580|2|548|412|147|49|3|,49.878143462266344|76.98815551567344|134.4593188156105|193.70835383298112|257.1384943982481|301.49028273096803|332.5867416533895|,10.308795274427794|1.1845169754537324|0.0|17.423796767510556|11.32726364329341|11.930596078348417|4.596986745702775|,0|582|548|412|147|49|3|,0|0|0|0|0|0|0|,0|15|36|34|19|10|1|,0|567|512|378|128|39|2|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|542|711|180|77|5|,0|0|0|0|0|0|0|,748|3|542|711|180|77|5|,10|0|33|211|34|12|0|,737|4|509|500|146|65|5|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
195,0|1|2|3|4|5|6|,712|454|304|163|80|47|63|,50.1455370297115|134.4593188156105|181.3429854668015|218.25988232814933|247.3287963277922|270.2180918255229|298.4468922520999|,9.870076186505669|0.0|2.842170943040401e-14|2.842170943040401e-14|0.0|1.1368683772161603e-13|14.401284278655472|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,708|4|454|467|127|59|4|,49.98840082264728|77.95864568007903|134.4593188156105|194.22832634131905|255.7996379686845|296.26023290379516|330.70011763959496|,9.673057718523964|0.9961747342459881|0.0|17.597010843758724|11.051535609488425|12.073571759867718|2.362407293982971|,0|712|454|467|127|59|4|,0|0|0|0|0|0|0|,0|73|22|81|24|10|2|,0|639|432|386|103|49|2|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|609|626|179|76|5|,0|0|0|0|0|0|0|,823|6|609|626|179|76|5|,0|0|75|208|24|15|0|,826|3|534|418|155|61|5|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
196,0|1|2|3|4|5|6|,767|473|233|144|97|41|58|,49.534267919419136|134.45931881561046|181.34298546680154|218.25988232814936|247.32879632779216|270.21809182552283|300.63403673981696|,9.747692813597101|2.842170943040401e-14|5.684341886080802e-14|0.0|2.842170943040401e-14|5.684341886080802e-14|14.314926244235316|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,764|3|473|377|138|53|5|,49.42288480641339|77.89983403154858|134.45931881561046|195.44386914858956|254.12923919305996|297.7204100613218|331.51847953186495|,9.60271424511964|1.30121024973796|2.842170943040401e-14|17.936720656996258|10.459986763604265|11.184812532963704|2.672758747999873|,0|767|473|377|138|53|5|,0|0|0|0|0|0|0|,0|38|35|43|27|13|1|,0|729|438|334|111|40|4|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|696|589|187|64|6|,0|0|0|0|0|0|0|,781|7|696|589|187|64|6|,7|0|96|187|31|5|4|,772|9|600|402|156|59|2|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
197,0|1|2|3|4|5|6|,718|540|242|122|82|55|54|,49.7666747443348|134.4593188156105|181.34298546680154|218.25988232814925|247.32879632779213|270.2180918255229|299.3734187223493|,10.471083269919546|0.0|5.684341886080802e-14|1.1368683772161603e-13|5.684341886080802e-14|1.1368683772161603e-13|12.504167697458044|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,710|8|540|364|137|52|2|,49.45609992273209|77.33019016157512|134.4593188156105|193.7162311181324|256.5179295568081|297.9285542548213|336.93989487807823|,10.109392885398226|1.4033525823071717|0.0|17.426549446236475|11.220187892649395|10.287092924683549|2.1479677771334593|,0|718|540|364|137|52|2|,0|0|0|0|0|0|0|,0|8|32|23|12|3|0|,0|710|508|341|125|49|2|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|674|683|163|94|2|,0|0|0|0|0|0|0|,630|4|674|683|163|94|2|,0|0|84|201|8|34|0|,630|4|590|482|155|60|2|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
198,0|1|2|3|4|5|6|,580|536|296|134|88|55|55|,50.47214227589254|134.4593188156105|181.3429854668015|218.25988232814936|247.32879632779216|270.2180918255229|301.11937863127554|,9.940880842069872|0.0|2.842170943040401e-14|0.0|2.842170943040401e-14|1.1368683772161603e-13|13.836741780943388|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,577|3|536|430|143|53|2|,50.335740525257684|76.70674564799661|134.4593188156105|192.84732076777965|256.1323715192269|299.62278143057716|340.7792044497836|,9.784199518152967|1.1850583525466467|0.0|17.09838088964105|11.135739662994784|11.703743845894406|1.6913417945718834|,0|580|536|430|143|53|2|,0|0|0|0|0|0|0|,0|28|34|31|15|6|0|,0|552|502|399|128|47|2|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|519|716|182|91|4|,0|0|0|0|0|0|0|,708|4|519|716|182|91|4|,0|0|41|243|32|23|0|,708|4|478|473|150|68|4|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
199,0|1|2|3|4|5|6|,674|438|284|134|82|52|65|,50.41227025050134|134.4593188156105|181.3429854668015|218.25988232814936|247.32879632779213|270.21809182552283|300.4710759627744|,10.20501905124738|0.0|2.842170943040401e-14|0.0|5.684341886080802e-14|5.684341886080802e-14|15.794004782700407|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,671|3|438|418|134|61|4|,50.28843141673539|78.11088940281805|134.4593188156105|193.1775887668508|256.21120950601596|298.1039820882987|336.5692575485294|,10.057106219508839|1.9580811383560612|0.0|17.229016052965697|11.154143449885208|13.08695087353053|7.29412252367239|,0|674|438|418|134|61|4|,0|0|0|0|0|0|0|,0|82|56|98|43|19|2|,0|592|382|320|91|42|2|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|565|534|146|66|8|,0|0|0|0|0|0|0|,792|2|565|534|146|66|8|,50|0|106|155|23|11|1|,740|4|459|379|123|55|7|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
200,0|1|2|3|4|5|6|,689|407|218|126|73|40|51|,49.91338352676726|134.4593188156105|181.34298546680157|218.25988232814922|247.32879632779216|270.2180918255228|301.88538747207036|,9.996106980813627|0.0|8.526512829121202e-14|1.4210854715202004e-13|2.842170943040401e-14|0.0|15.469058463428338|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,685|4|407|344|113|45|6|,49.749785668882595|77.9295166895165|134.4593188156105|194.86487210787664|255.43120181371444|297.7529775048872|332.8784622259439|,9.790737058913285|2.516034745786524|0.0|17.786080967018055|10.945747062279729|11.023153469156473|5.831717248985837|,NA|NA|NA|NA|NA|NA|NA|,NA|NA|NA|NA|NA|NA|NA|,NA|NA|NA|NA|NA|NA|NA|,NA|NA|NA|NA|NA|NA|NA|,NA|NA|NA|NA|NA|NA|NA|,NA|NA|NA|NA|NA|NA|NA|,NA|NA|NA|NA|NA|NA|NA|,NA|NA|NA|NA|NA|NA|NA|,NA|NA|NA|NA|NA|NA|NA|,NA|NA|NA|NA|NA|NA|NA|,NA|NA|NA|NA|NA|NA|NA|,NA|NA|NA|NA|NA|NA|NA|,NA|NA|NA|NA|NA|NA|NA|
