Year,Ages,N_Initial_Age,AgeSize_Mean,AgeSize_Std,Size_Classes,N_Initial_Class,ClassSize_Mean,ClassSize_Std,N_GrowthBack,Capture_Back,PackingDeaths_Emigration,N_AfterEmigration,Deaths_AfterEmiMort_Age,Deaths_AfterEmiMort_Size,N_GrowthOut,Capture_Out,N_BeforePacking_AddAge0s,PackingDeaths_Immigration,N_Immigration,Deaths_AfterImmiMort_Age,Deaths_AfterImmiMort_Size
81,0|1|2|3|4|5|6|,621|419|225|107|70|46|58|,49.65170880362192|134.4593188156105|181.34298546680154|218.25988232814925|247.32879632779213|270.2180918255229|297.82832919862267|,9.73438107199905|0.0|5.684341886080802e-14|1.1368683772161603e-13|5.684341886080802e-14|1.1368683772161603e-13|14.190244762584614|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,619|2|419|332|116|54|4|,49.56279401776744|77.17083502558332|134.4593188156105|193.24090102151303|256.40558592171976|295.02127309102116|335.7235866512434|,9.623316433240943|0.6482999058759589|0.0|17.2532236654854|11.197017900034934|9.933001175882595|6.735622092784658|,0|621|419|332|116|54|4|,0|0|0|0|0|0|0|,0|42|28|37|24|6|0|,0|579|391|295|92|48|4|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|559|545|140|73|4|,0|0|0|0|0|0|0|,762|3|559|545|140|73|4|,0|0|64|122|17|17|0|,758|7|495|423|123|56|4|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
82,0|1|2|3|4|5|6|,723|447|259|126|74|41|54|,50.27529914865088|134.4593188156105|181.3429854668015|218.25988232814922|247.32879632779213|270.21809182552283|299.5684064774486|,9.727491926890359|0.0|2.842170943040401e-14|1.4210854715202004e-13|5.684341886080802e-14|5.684341886080802e-14|12.880226359451461|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,717|6|447|385|115|50|4|,50.04967162524568|77.23778819557148|134.4593188156105|193.42487898506081|255.48932776611346|297.0778695844769|330.70011763959496|,9.44862988845408|0.768210903373961|0.0|17.322062980973428|10.963327148016088|9.746195303431689|2.362407293982971|,0|723|447|385|115|50|4|,0|0|0|0|0|0|0|,0|7|21|51|11|11|0|,0|716|426|334|104|39|4|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|679|607|152|71|5|,0|0|0|0|0|0|0|,742|4|679|607|152|71|5|,41|0|117|210|21|16|2|,700|5|562|397|131|55|3|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
83,0|1|2|3|4|5|6|,675|513|225|124|76|46|54|,50.08849639176846|134.45931881561046|181.34298546680154|218.25988232814925|247.3287963277921|270.2180918255229|301.36544874961277|,9.816515826384181|2.842170943040401e-14|5.684341886080802e-14|1.1368683772161603e-13|8.526512829121202e-14|1.1368683772161603e-13|13.715191916099817|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,671|4|513|349|122|51|3|,49.912054400515515|79.6866404244508|134.45931881561046|194.4595906553606|255.9591864334938|299.3991853171815|334.7919271009448|,9.57190004600292|3.2682588129903225|2.842170943040401e-14|17.668588773428443|11.093237400033532|11.3833265330556|0.0|,0|675|513|349|122|51|3|,0|0|0|0|0|0|0|,0|0|5|11|8|6|0|,0|675|508|338|114|45|3|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|648|672|167|82|5|,0|0|0|0|0|0|0|,576|4|648|672|167|82|5|,0|0|70|145|8|13|1|,573|7|578|527|159|69|4|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
84,0|1|2|3|4|5|6|,562|511|342|131|90|57|63|,50.3970579770742|134.45931881561052|181.34298546680154|218.2598823281494|247.32879632779213|270.21809182552283|299.7359104881069|,9.886769115924197|2.842170943040401e-14|5.684341886080802e-14|2.842170943040401e-14|5.684341886080802e-14|5.684341886080802e-14|14.993194193605149|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,555|7|511|473|147|59|4|,50.03797891165538|78.8668981638521|134.45931881561052|191.56732688083227|256.2042374391571|297.2332642649597|336.6499422795284|,9.409866701004347|2.5747160842077843|2.842170943040401e-14|16.520102908466328|11.15253959192396|11.839823960516112|4.222601955490938|,0|562|511|473|147|59|4|,0|0|0|0|0|0|0|,0|6|26|73|26|15|0|,0|556|485|400|121|44|4|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|540|717|174|78|6|,0|0|0|0|0|0|0|,676|7|540|717|174|78|6|,0|0|63|242|47|12|1|,677|6|477|475|127|66|5|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
85,0|1|2|3|4|5|6|,630|433|282|146|76|41|65|,50.027016491626156|134.45931881561046|181.3429854668015|218.25988232814936|247.3287963277921|270.21809182552283|300.76816065362243|,10.192358090041925|2.842170943040401e-14|2.842170943040401e-14|0.0|8.526512829121202e-14|5.684341886080802e-14|14.942386574072058|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,624|6|433|428|117|60|5|,49.76480568564016|77.29694031417003|134.45931881561046|193.9361325269809|255.34983150221052|297.63984492498275|338.30794939729793|,9.880813973118087|1.8621306421581545|2.842170943040401e-14|17.50178728876352|10.920569538064239|10.594552567351775|5.382131097634193|,0|630|433|428|117|60|5|,0|0|0|0|0|0|0|,0|54|17|36|14|22|1|,0|576|416|392|103|38|4|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|542|620|178|59|5|,0|0|0|0|0|0|0|,654|6|542|620|178|59|5|,8|0|54|118|12|3|1|,648|4|488|502|166|56|4|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
86,0|1|2|3|4|5|6|,621|428|280|178|97|51|57|,50.11267714296112|134.4593188156105|181.34298546680154|218.2598823281493|247.32879632779216|270.21809182552283|303.0519719400603|,10.222783681847876|0.0|5.684341886080802e-14|5.684341886080802e-14|2.842170943040401e-14|5.684341886080802e-14|14.983191304312943|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,617|4|428|458|148|53|4|,49.93278265359478|77.86140212771849|134.4593188156105|195.69060040418123|255.2163238303885|300.3691707366113|338.5990878857584|,10.003196096891784|3.8214752239503937|0.0|17.994870559641708|10.87781492990164|11.634943138956778|6.81375900026243|,0|621|428|458|148|53|4|,0|0|0|0|0|0|0|,0|0|14|47|23|14|0|,0|621|414|411|125|39|4|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|601|610|222|69|8|,0|0|0|0|0|0|0|,864|6|601|610|222|69|8|,0|0|42|151|25|11|0|,859|11|559|459|197|58|8|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
87,0|1|2|3|4|5|6|,804|514|246|168|116|58|59|,50.09647533996606|134.45931881561046|181.34298546680157|218.25988232814936|247.3287963277921|270.21809182552283|301.68774013108174|,10.391542449676436|2.842170943040401e-14|8.526512829121202e-14|0.0|8.526512829121202e-14|5.684341886080802e-14|17.651595752934853|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,794|10|514|414|174|51|8|,49.748047896797154|77.76161432757732|134.45931881561046|196.3237552076383|254.9585614937023|296.3507692599386|335.71092943461906|,9.977164016849406|1.774527312737105|2.842170943040401e-14|18.127880995805935|10.790117375352006|11.906204099684997|7.418247607419799|,0|804|514|414|174|51|8|,0|0|0|0|0|0|0|,0|128|47|64|38|12|3|,0|676|467|350|136|39|5|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|647|612|218|73|9|,0|0|0|0|0|0|0|,776|3|647|612|218|73|9|,0|0|79|220|55|18|1|,771|8|568|392|163|55|8|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
88,0|1|2|3|4|5|6|,730|507|256|101|88|63|57|,50.39539526752045|134.4593188156105|181.34298546680154|218.25988232814925|247.32879632779216|270.2180918255228|301.57398258840027|,10.10784571773883|0.0|5.684341886080802e-14|1.1368683772161603e-13|2.842170943040401e-14|0.0|16.69922327589432|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,723|7|507|357|151|49|8|,50.118700012961426|78.97406227411615|134.4593188156105|191.78726160964783|256.8786348467128|295.93319633303344|336.12379840252254|,9.750025776189485|3.379612343254296|0.0|16.62790909912804|11.286702799211302|9.33086862910912|8.065650594097809|,0|730|507|357|151|49|8|,0|0|0|0|0|0|0|,0|50|19|28|9|5|2|,0|680|488|329|142|44|6|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|646|665|162|95|7|,0|0|0|0|0|0|0|,753|5|646|665|162|95|7|,10|0|44|121|16|28|0|,742|5|602|544|146|67|7|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
89,0|1|2|3|4|5|6|,698|534|333|162|72|58|64|,49.70574777683404|134.4593188156105|181.34298546680154|218.25988232814933|247.3287963277922|270.21809182552283|301.91275440358334|,9.809608454996118|0.0|5.684341886080802e-14|2.842170943040401e-14|0.0|5.684341886080802e-14|16.10868468556973|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,693|5|534|495|130|57|7|,49.504733336910306|77.56634915026378|134.4593188156105|193.42487898506081|257.5409435498566|297.6252841493266|336.8250121882446|,9.550496893835415|3.1131535401448107|0.0|17.322062980973428|11.378088791490555|10.899302725407717|6.049575665817423|,0|698|534|495|130|57|7|,0|0|0|0|0|0|0|,0|54|49|107|24|12|1|,0|644|485|388|106|45|6|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|610|684|161|83|7|,0|0|0|0|0|0|0|,980|8|610|684|161|83|7|,27|0|84|270|38|20|1|,957|3|526|414|123|63|6|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
90,0|1|2|3|4|5|6|,885|477|269|120|76|34|67|,49.61552596286958|134.45931881561046|181.34298546680154|218.25988232814927|247.3287963277921|270.21809182552283|299.388336465651|,9.807813428828641|2.842170943040401e-14|5.684341886080802e-14|8.526512829121202e-14|8.526512829121202e-14|5.684341886080802e-14|14.765224719378235|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,882|3|477|389|110|62|5|,49.52404449307811|76.5110780815637|134.45931881561046|192.73123128521215|254.40366948163606|296.28948754574424|337.8140630724938|,9.697960095994866|0.5810850370070977|2.842170943040401e-14|17.05070536633|10.577572126169308|10.262922413710157|4.436778414803975|,0|885|477|389|110|62|5|,0|0|0|0|0|0|0|,0|147|31|70|11|8|1|,0|738|446|319|99|54|4|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|711|603|148|79|5|,0|0|0|0|0|0|0|,806|5|711|603|148|79|5|,0|0|114|167|18|21|0|,804|7|597|436|130|58|5|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
91,0|1|2|3|4|5|6|,757|534|256|132|67|53|58|,50.2102821526547|134.4593188156105|181.34298546680154|218.25988232814936|247.3287963277922|270.2180918255229|303.0136026467359|,9.888585383174556|0.0|5.684341886080802e-14|0.0|0.0|1.1368683772161603e-13|15.246937555328858|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,751|6|534|388|120|53|5|,49.99523576653609|77.12692148183345|134.4593188156105|193.9023421309714|257.4382351726232|299.73662975607937|337.74951528769463|,9.628642466781727|1.5832005072641926|0.0|17.490426947282145|11.366493710823711|11.193385566949086|6.9379688696125985|,0|757|534|388|120|53|5|,0|0|0|0|0|0|0|,0|3|26|41|4|9|3|,0|754|508|347|116|44|2|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|706|687|159|84|5|,0|0|0|0|0|0|0|,901|5|706|687|159|84|5|,55|0|86|250|22|27|0|,843|7|620|437|137|57|5|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
92,0|1|2|3|4|5|6|,824|557|270|138|83|44|59|,49.53413643941845|134.4593188156105|181.3429854668015|218.2598823281494|247.32879632779213|270.21809182552283|301.26767689504203|,10.077929646670903|0.0|2.842170943040401e-14|2.842170943040401e-14|5.684341886080802e-14|5.684341886080802e-14|14.65557135339875|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,817|7|557|408|127|54|5|,49.265005155373935|80.94560202004278|134.4593188156105|193.82958293461036|255.25894594905307|298.5677089832708|330.4273303421717|,9.679206404930156|5.085525421786827|0.0|17.465718265939604|10.891660342054065|12.174252437300423|2.182298379386566|,0|824|557|408|127|54|5|,0|0|0|0|0|0|0|,0|89|15|55|20|6|0|,0|735|542|353|107|48|5|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|722|717|172|71|9|,0|0|0|0|0|0|0|,731|3|722|717|172|71|9|,0|0|60|192|19|18|2|,731|3|662|525|153|53|7|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
93,0|1|2|3|4|5|6|,679|586|333|145|88|49|58|,50.14115735762329|134.45931881561046|181.34298546680154|218.2598823281494|247.32879632779216|270.21809182552283|302.8336575151|,9.95410844909594|2.842170943040401e-14|5.684341886080802e-14|2.842170943040401e-14|2.842170943040401e-14|5.684341886080802e-14|15.797940910816154|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,676|3|586|478|137|51|7|,50.01706367212758|78.10360115599205|134.45931881561046|192.54162572808903|255.51547865909728|298.57694514729127|333.8468476234211|,9.798847440193914|2.1869397852483736|2.842170943040401e-14|16.970842754900524|10.971126807834702|11.501737166008477|3.20118646448859|,0|679|586|478|137|51|7|,0|0|0|0|0|0|0|,0|111|63|92|18|4|2|,0|568|523|386|119|47|5|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|534|735|167|80|5|,0|0|0|0|0|0|0|,555|2|534|735|167|80|5|,0|0|71|283|38|24|3|,554|3|463|452|129|56|2|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
94,0|1|2|3|4|5|6|,518|418|272|141|65|54|54|,50.43845792920472|134.4593188156105|181.3429854668015|218.25988232814936|247.32879632779216|270.2180918255229|300.31848594493374|,10.013284983677288|0.0|2.842170943040401e-14|0.0|2.842170943040401e-14|1.1368683772161603e-13|14.149097765713224|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,515|3|418|413|119|52|2|,50.29049861445134|75.83814029520289|134.4593188156105|193.94657495215267|257.71553546121606|298.76230446397796|340.7792044497836|,9.852133901930074|0.9623849453259947|0.0|17.505283350983603|11.395647917384181|11.93318502348359|1.6913417945718834|,0|518|418|413|119|52|2|,0|0|0|0|0|0|0|,0|3|13|27|20|6|1|,0|515|405|386|99|46|1|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|487|608|172|79|4|,0|0|0|0|0|0|0|,509|5|487|608|172|79|4|,0|0|56|163|27|14|1|,511|3|431|445|145|65|3|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
95,0|1|2|3|4|5|6|,490|385|242|160|93|38|62|,49.5450198643439|134.45931881561046|181.34298546680154|218.25988232814933|247.3287963277921|270.2180918255229|300.1812979360627|,9.93714287918602|2.842170943040401e-14|5.684341886080802e-14|2.842170943040401e-14|8.526512829121202e-14|1.1368683772161603e-13|13.587180757041686|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,487|3|385|402|131|59|3|,49.37560075537103|77.04738855427239|134.45931881561046|196.03627774992503|253.96843929659954|298.476229889603|333.7143028497708|,9.729147069074726|1.3162665320046616|2.842170943040401e-14|18.07036019708552|10.387102154076839|11.487641626779682|6.19159908203078|,0|490|385|402|131|59|3|,0|0|0|0|0|0|0|,0|0|9|31|4|14|1|,0|490|376|371|127|45|2|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|469|547|221|70|4|,0|0|0|0|0|0|0|,689|4|469|547|221|70|4|,12|0|30|123|38|12|2|,674|7|439|424|183|58|2|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
96,0|1|2|3|4|5|6|,637|393|241|137|105|61|55|,49.37277978940011|134.45931881561046|181.34298546680157|218.25988232814936|247.32879632779216|270.21809182552283|299.258835691795|,10.345370744776687|2.842170943040401e-14|8.526512829121202e-14|0.0|2.842170943040401e-14|5.684341886080802e-14|12.685394691724303|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,631|6|393|378|166|53|2|,49.10110182900798|77.94424529063895|134.45931881561046|194.72291898533237|255.73992298659675|298.0209029206661|332.0640541267116|,10.0089328658814|1.7643159929530265|2.842170943040401e-14|17.74607012143786|11.03529391959111|11.160991292691996|2.7278729742332075|,0|637|393|378|166|53|2|,0|0|0|0|0|0|0|,0|3|35|51|38|15|0|,0|634|358|327|128|38|2|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|597|514|184|81|5|,0|0|0|0|0|0|0|,877|4|597|514|184|81|5|,19|0|95|133|51|21|1|,857|5|502|381|133|60|4|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
97,0|1|2|3|4|5|6|,799|446|214|130|70|46|57|,50.32626954027591|134.4593188156105|181.34298546680157|218.25988232814936|247.32879632779213|270.2180918255229|297.6077750770441|,9.647599410283119|0.0|8.526512829121202e-14|0.0|5.684341886080802e-14|1.1368683772161603e-13|13.673008354934778|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,794|5|446|344|116|53|4|,50.15777922685094|77.08253131215967|134.4593188156105|195.2941383504504|256.40558592171976|294.9262457986868|333.1380380152783|,9.4399247088166|1.4673118628762691|0.0|17.899681710008633|11.197017900034934|9.86557946473388|4.094019832758606|,0|799|446|344|116|53|4|,0|0|0|0|0|0|0|,0|17|10|17|13|11|0|,0|782|436|327|103|42|4|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|731|584|169|79|5|,0|0|0|0|0|0|0|,678|8|731|584|169|79|5|,0|0|28|79|14|9|0|,684|2|703|505|155|70|5|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
98,0|1|2|3|4|5|6|,637|643|318|136|95|41|67|,50.212128822833506|134.4593188156105|181.3429854668015|218.25988232814936|247.32879632779208|270.21809182552283|300.47641125334764|,9.066206106585504|0.0|2.842170943040401e-14|0.0|1.1368683772161603e-13|5.684341886080802e-14|14.285676279833073|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,636|1|643|454|136|62|5|,50.16546828887979|79.88822841739605|134.4593188156105|192.40179157504667|254.22924570578448|297.6038888664573|336.09568885078704|,8.996580041833305|0.0|0.0|16.91034038592867|10.503819460642054|10.410496908605491|4.442576833064723|,0|637|643|454|136|62|5|,0|0|0|0|0|0|0|,0|0|41|48|20|13|0|,0|637|602|406|116|49|5|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|612|812|179|73|7|,0|0|0|0|0|0|0|,924|6|612|812|179|73|7|,0|0|76|254|20|11|6|,925|5|536|558|159|62|1|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
99,0|1|2|3|4|5|6|,889|481|341|157|84|55|58|,50.54051094562644|134.45931881561046|181.34298546680154|218.2598823281493|247.3287963277921|270.2180918255229|299.5766175354275|,9.492621385311848|2.842170943040401e-14|5.684341886080802e-14|5.684341886080802e-14|8.526512829121202e-14|1.1368683772161603e-13|12.874566463940754|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,884|5|481|498|139|57|1|,50.38528222520083|77.98494871687399|134.45931881561046|192.98144491907382|256.38571181250575|298.82409247035855|342.4705462443555|,9.290443100106396|2.013812481169447|2.842170943040401e-14|17.152319633283707|11.192796644732548|11.6540715708826|0.0|,0|889|481|498|139|57|1|,0|0|0|0|0|0|0|,0|64|35|73|13|10|0|,0|825|446|425|126|47|1|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|798|669|187|87|5|,0|0|0|0|0|0|0|,801|2|798|669|187|87|5|,9|0|138|227|31|28|1|,793|1|660|442|156|59|4|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
100,0|1|2|3|4|5|6|,724|596|239|161|83|51|57|,50.32703200160244|134.4593188156105|181.34298546680157|218.2598823281493|247.32879632779213|270.21809182552283|300.32797469353324|,9.580647596765443|0.0|8.526512829121202e-14|5.684341886080802e-14|5.684341886080802e-14|5.684341886080802e-14|14.781053609449183|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,723|1|596|400|134|54|3|,50.29230463693814|75.4349166538922|134.4593188156105|196.20203645349403|256.04039386797314|298.42385321447466|334.60216131658734|,9.54162602454164|0.0|0.0|18.10410606763309|11.113523233089424|12.595564017469428|7.447220567270551|,0|724|596|400|134|54|3|,0|0|0|0|0|0|0|,0|0|10|21|5|9|0|,0|724|586|379|129|45|3|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|673|742|214|82|8|,0|0|0|0|0|0|0|,755|3|673|742|214|82|8|,5|0|67|199|32|15|0|,752|1|606|543|182|67|8|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
